Sublocation,ProductID,Description,Std Pkng,UnitsQoH,UnitsPacked,UnitsTransit,UnitsWIP,Total Std cost,Total Avg cost,Total Item price
INV,10351,"LABEL CLEAR GLOSS 2.625"" x 1"" for Laser (5 ML oil wrap)",,56.606887,0,0,0,28.303444,0,0
INV,10352,"LABEL 4.25"" x 6.75"" Standard White Matte ",,73,0,0,0,8.03,0,0
INV,10353,"LABEL 8.5"" x 11"" Standard White Matte (full page sticker)",,350,0,0,0,36.575,36.575,0
INV,10354,"LABEL 6"" x 2"" Weatherproof Polyester Laser (POI Capsules)",,2015.437,0,0,0,806.1748,807.63,806.1748
INV,10355,"LABEL 8"" x 5"" Weatherproof Polyester Laser  (2/sheet)",,765.75,0,0,0,306.3,308.284311,306.3
INV,10356,"SQU STICKERS 2.625"" x 1"" Standard White Matte ",,2549.411958,0,0,0,203.952957,207.983178,203.952957
INV,10364,Lavender Essential Oil (15 ml) POI,,25,0,0,0,12.75,1.915043,249.75
INV,10373,INK BLACK Laserjet 508X,,5,0,0,0,1004.95,999.05,1004.95
INV,10374,INK YELLOW Laserjet 508X,,6,0,0,0,1745.94,1676.74,1745.94
INV,10375,INK MAJENTA Laserjet 508X ,,6,0,0,0,1745.94,1676.74,1745.94
INV,10376,INK CYAN Laserjet 508X ,,7,0,0,0,2036.93,1950.43,2036.93
INV,10377,"LABEL 2"" X .75"" Weatherproof Polyester Laser (glass bottle stickers)",,237.29922,0,0,0,301.370009,157.145021,30125.135979
INV,10399,"LABEL 7"" x 1"" Weatherproof Polyester Laser (10/sheet)",,267.8,0,0,0,117.832,133.9,0
INV,10402,"LID, BLACK (PS liner), 70-400 (760/case)",,1120,0,0,0,98.6048,98.611579,0
INV,10404,"18"" x 14""  x 12"" KILL THIS SIZE Shipping Boxes 32 ECT Brown 25Bundle PRA0101",,25.965224,0,0,0,30.628578,26.485482,0
INV,10405,"18"" x 12"" x 12"" Shipping Boxes, 32 ECT, Brown, 25/Bundle (181212)",,2520.615288,0,0,0,2015.483984,2015.455988,2015.483984
INV,10407,"POLY BAG 8X12 2MIL (1,000/case)",,1551,0,0,0,65.142,65.162363,65.142
INV,10408,"POLY BAG 8X10 2MIL (1,000/case)",,2183.96,0,0,0,58.96692,58.95798,58.96692
INV,10409,"POLY BAG 9X12 2MIL (1,000/case)",,1518,0,0,0,66.792,66.790273,0
INV,10410,"4 Mil Poly Tubing Roll - 18"" x 750'",,2,0,0,0,0.88,0,0
INV,10416,PRESSURE SENSITIVE LINER 120MM ,,945,0,0,0,9.45,103.95,0
INV,10417,SHRINK BANDS 120MM For Canisters (250/Stack),,4212,0,0,0,294.84,273.78,0
INV,10418,"LID, WHITE 38-400 With (PS) liner (2900/case)",,808,0,0,0,32.32,32.306999,0
INV,10419,"PILL PACKER 150 cc black, 38-400 (415/case)",,611,0,0,0,73.32,73.32,0
INV,10420,"PILL PACKER 150 cc white, 38-400 (415/case)",,1225,0,0,0,147,147,0
INV,10421,(Inactive) Norit E Supra Activated Charcoal USP Grade 15kg,,1.490875,0,0,0,460.971394,460.971394,0
INV,104249,"LABEL 4""X 5"" Weatherproof Polyester for Laser   ",,1362,0,0,0,599.28,544.509354,0
INV,104250,"JAR 32 oz, 89-400 (105/case)",,2,0,0,0,1.42,1.42,0
INV,104255,Gift Box Light Brown Craft Rigid Gift Boxes 4 5/8 x 3 1/8 x 1 3/4,,100,0,0,0,91,91,0
INV,10427,"TAPE Carton Seal 2"" X 110 YD 1.6 MIL (36/Case) $/roll",,216,0,0,0,236.939904,321.84,0
INV,10428,RESPIRATOR Harmful Dust N- 95 Valved Particulate  (10/case),,340,0,0,0,227.46,229.86,227.46
INV,10429,SHIPPING LABEL 4 x 6 Direct Thermal Blank for Zebra (250/roll),,6472.246657,0,0,0,2329.749907,89.682835,582437.476663
INV,104301,(Inactive) Priority Mail Mailing Box,,570,0,0,0,0,0,0
INV,10431,"24"" x 16"" x 8"" Shipping Boxes, 32 ECT, Brown, 20/Bundle",,22.099958,0,0,0,41.97887,46.191814,41.97887
INV,10432,"18.5"" x 12.5"" x 8"" Shipping Boxes, 32 ECT, Brown, 25/Bundle",,168.000388,0,0,0,235.133343,236.182118,235.133343
INV,104327,Melaleuca (Tea Tree) Essential Oil (15 ml) POI,,5.7037,0,0,0,32.853312,0,51.276263
INV,10434,5X7 2MIL Preopen Bag on a roll (1750 bags per roll),,1750,0,0,0,0,0,0
INV,10435,TARTARIC ACID (55.12 LBS),,0.000029,0,0,0,0.006308,0,0
INV,10436,RICE FLOUR (50 LBS),,16.02,0,0,0,320.4,320.4,0
INV,10437,POTATO STARCH (50 LBS) B/O 1/20/19,,-2.84,0,0,0,-127.8,-127.783496,0
INV,10438,GUAR GUM (B/O MID FEB.) (50 LBS),,1.5175,0,0,0,67.52875,67.528935,0
INV,10439,"SHRINK BAND 38x25, 20 mm (250/case) ",,440,0,0,0,3.432,3.4232,3.432
INV,104398,Decorative Sand (5 lb) POI,,54,0,0,0,119.34,94.233219,785.7
INV,10440, POLY BAG 5X8 2MIL (1000/case),,4513,0,0,0,0,67.698834,67.695
INV,10441,"LID, BLACK (PS) liner, 28-410 (2700/case)",,500,0,0,0,25,25,0
INV,10442,"COBALT BLUE BOTTLE 32 oz, 28-410 (1600/case)",,250,0,0,0,135,135,0
INV,10443,"LABEL 7.375"" x 4.5"" Weatherproof Polyester for Laser",,250,0,0,0,114.95,114.95,0
INV,10444,"COBALT BLUE BOTTLE 16 oz, 28-410 ( 144/case)",,250,0,0,0,80,80,0
INV,10445,BAG 8: 5 lb Natural Kraft Box Pouch (600/case),,171,0,0,0,141.075,141.070759,0
INV,10447,NATURAL KRAFT PAPER 24 oz,,1,0,0,0,0,0,1
INV,10448,"18 x 36"" 6 Mil Poly Bags 200/carton (old, Don't use)",,99.865,0,0,0,81.8893,0,0
INV,10449,"20 x 36"" 6 Mil Poly Bags 200/carton (Old, Don't Use)",,19.865,0,0,0,18.2758,0,0
INV,10450,SODIUM CITRATE DIHYDRATE 8% WATER USP/FCC/EP/JP/BP,,0.45,0,0,0,25.425,28.785971,0
INV,10451,"POTASSIUM SORBATE FCC, USP-NF, KOSHER POWDER",,13.36,0,0,0,1503,2161.051421,0
INV,10453,ACAI POWDER (KILL-DO NOT BUY) (22.046 LBS),,0.8495,0,0,0,544.987041,291.150378,0
INV,10454,"POLY TUBING ROLL 2 Mil - 5"" x 3,000'",,1,0,0,0,77,77,0
INV,10455,Priority Mail Large Flatrate Mailers Box 12 x 12 x 5.5,,10,0,0,0,0,0,0
INV,10456,Priority Mail Medium Flatrate Mailers Box 11 x 8.5 x 5.5,,54,0,0,0,0,0,0
INV,10457,Regional Priority Flatrale Mailers Box 12.25 x 10.5 x 5.5,,5,0,0,0,0,0,0
INV,10458,Priority Mailing Box 7 x 7 x 6,,50,0,0,0,0,0,0
INV,10459,Priority Mailers Express Boxes 11.5 x 8.5 x 5.5,,50,0,0,0,0,0,0
INV,10461,MALTODEXTRIN MALTDX STAR-DRI 1015 (50 LBS) DO NOT BUY,,16.41,0,0,0,1091.265,1091.265,0
INV,10462,DEXTROSE CERELOSE (50 LBS) ,,10.41,0,0,0,297.726,302.221815,0
INV,10463,BAKERS SOY FLOUR (B/O DIRECT 21 DAYS) ALLERGEN FOODKOSH (50 LBS),,45.96,0,0,0,1976.28,1975.99491,0
INV,10465,PSYLLIUM HUSK (B/O 17 DAY LEAD TIME) FLOUR (55 LBS),,0.07183,0,0,0,24.220861,24.220754,0
INV,10466,BENTONITE VOLCLAY POWDER (B/O 140 DAY LEAD TIME) (B/O 3/15) NF-BC (50 LBS),,0.001,0,0,0,0.144,0.144003,0
INV,10467,KIRKLAND SIGNATURE BLANCHED ALMOND FLOUR (3 LBS) ,,1.41375,0,0,0,16.809488,16.809481,16.809488
INV,10468, POLY TUBING 18 X 1600 3MIL (1000/case),,2095.487,0,0,0,398.163485,344.468521,0
INV,10469,"MASON JARS 8 oz, 70-450G (12/case)",,48,0,0,0,28.8,28.8,0
INV,10470,SILVER METAL BAND 70-450G  (1000/case),,188,0,0,0,18.8,19.165124,0
INV,10471,SILVER METAL LID 70 mm ( 3000/case),,1156,0,0,0,115.6,110.477855,0
INV,10472,"COSMO ROUND BOTTLE 4 oz, 24-410 ( 550/case)",,61,0,0,0,10.98,10.93761,0
INV,10473,POLY BAG 18X36 6MIL (100/case),,213,0,0,0,178.92,157.62,0
INV,10474,POLY BAG 20 X 36 6MIL (100/case),,317.985,0,0,0,292.5462,267.1074,0
INV,10476,"LABEL 3.75"" x 4.75"" Weatherproof Polyester Laser ",,100.25,0,0,0,50.074875,50.074875,0
INV,10477,"POLY BAG 14 x 24"" 6 (250/case)",,13,0,0,0,5.538,5.928,0
INV,10478,"LABEL 8"" x 3.5"" Weatherproof Polyester Laser ",,538.956719,0,0,0,215.582688,215.584445,0
INV,10479, POLY BAG 5X10 2MIL (1000/case),,1894.33808,0,0,0,31.730163,31.738676,0
INV,10480, POLY BAG 10X14 2MIL (1000/case),,2028,0,0,0,111.54,111.526242,0
INV,10481, POLY BAG 6X12 2MIL (1000/case),,1024,0,0,0,28.672,34.65011,0
INV,10482,Cabot Norit Activated Carbon USP (Activated Charcoal),,0.002666,0,0,0,0.717181,0.717181,0
INV,10483,"SHRINK BAND 152 X 33, 89-400",,4709,0,0,0,188.36,0,0
INV,10484,"16"" x 16"" x 8"" Shipping Boxes, 32 ECT, Brown, 25/Bundle",,60.5,0,0,0,58.0558,58.056768,41766598.5
INV,10485,"LABEL 3.75"" x 3"" Weatherproof Polyester Laser (6/sheet)",,416,0,0,0,207.792,207.769996,0
INV,10488,SILICA SAND QUIKRETE (50 LBS),,6.9,0,0,0,49.197,49.197871,0
INV,10490,"LABEL 8"" x 2.5"" Weatherproof Polyester Laser",,1114.25,0,0,0,556.567875,452.95,0
INV,10491,POLY BAG 12X15 2MIL (1000/case),,1458.8908,0,0,0,101.392911,103.421777,0
INV,10492,"PILL PACKER 255 cc white, 45-400 ( 280/case)",,164,0,0,0,25.22812,25.236157,0
INV,10493,"PILL PACKER 300 cc white HDPE, 45-400 (204/case)",,176,0,0,0,34.62976,34.626087,0
INV,10494,"LID, 45-400 White PS Liner Ribbed Skirt (2,000/case)",,383,0,0,0,15.6647,15.662236,0
INV,10495,MINERAL OIL (55 GALLON DRUM) ,,5.259175,0,0,0,2892.54625,3615.689909,0
INV,10496,"COATED GLOVES, 26"" Large, Cotton Lined, Chemical Resistant,  Nitrile, Atlas 772 (1/pack)",,1,0,0,0,13.35,13.35,0
INV,10497,"STRETCH FILM 5"" X 1000' 80 G (1000 ft/roll,15 rolls/case)",,174719.69,0,0,0,545.824312,808.360806,0
INV,10502,TAPIOCA STARCH (B/O END OF MARCH) (50 LBS) ,,0.00011,0,0,0,0.00286,0.00286,0
INV,10503,"DROPPER for 2 oz bottle, 20-400 (1700/case)",,1684,0,0,0,370.48,370.48,0
INV,105566,Light Brown Kraft Rigid Gift Boxes 4 5/8 x 3 1/8 x 1 3/4,,200,0,0,0,182,182,182
INV,105568,QUINOA ORGANIC (25 LBS),,1.2,0,0,0,54.048,43.582075,0
INV,105571,ARROWROOT POWDER REGAL BULK (25 LBS),,7.33,0,0,0,236.9789,266.013615,0
INV,105572,SMOKED PAPRIKA REGAL BULK (25 LBS),,1.3,0,0,0,102.544,102.54974,0
INV,105573,GROUND CAYENNE PEPPER REGAL BULK (25 LBS),,1.251551,0,0,0,61.075689,55.729042,0
INV,105574,TURMERIC GROUND REGAL (5 LBS),,18.4712,0,0,0,197.087704,192.79266,0
INV,105575,POPPY SEED (B/O ???)  REGAL BULK  (25 LBS) ,,3.8,0,0,0,146.3,241.4,0
INV,105577,MORINGA LEAF POWDER ORGANIC (2 LBS) KILL,,2.27257,0,0,0,40.90626,40.90626,0
INV,105578,GREEN TEA (KILL-DO NOT BUY) (3 X 16 OZ) (3 LBS) ,,0.01,0,0,0,0.3999,0.3999,0
INV,105579,MACA POWDER (KILL-DO NOT BUY) (1 LB),,1,0,0,0,10.97,0,0
INV,105581,ASHWAGANDHA ROOT POWDER TERRASOUL SUPERFOODS (4 x 16 OZ) (4 LBS),,0.15942,0,0,0,7.172306,7.172306,0
INV,105582,WHOLE BLACK PEPPERCORN REGAL (5 LBS),,33,0,0,0,878.46,878.47,0
INV,105583,POPCORN KERNELS MAGIC MUSHROOM CONAGRA  (50 LBS) LOOKING FOR NEW SOURCE,,0.5,0,0,0,11.91,11.91,0
INV,105585,POLY BAG 3X4 2MIL (1000/CS),,690,0,0,0,0,6.9,6.9
INV,105593,POLY BAG 3X8 2MIL ,,970,0,0,0,11.64,11.64,0
INV,105621,ESSENTIAL OIL GIFT BOX,,290,0,0,0,263.9,263.9,0
INV,105627,"GINGER GROUND, REGAL (8 OZ) SHAKER",,37,0,0,0,83.62,83.62,0
INV,105628,"GINGER GROUND, REGAL (5 LBS)",,4.29324,0,0,0,68.648908,66.679939,0
INV,105635,"FLAX SEEDS, WHOLE (25 LBS)",,2,0,0,0,43.14,43.14,0
INV,105663,"POLY BAG 14”X18” 2MIL  (1,000/CASE)",,1127,0,0,0,100.8665,100.8665,0
INV,105671,"Copy Paper, 20 Lb., 92 Bright, 8 1/2"" x 11"", White, 10-Ream Case (324791)",,2,0,0,0,63.98,63.98,63.98
INV,105677,OFFICE CHAIR,,6,0,0,0,575.94,575.94,575.94
INV,105693,Yellow Pail Lid Opener (24/pack),,48,0,0,0,46.08,47.28,46.08
INV,105694,RUBBER STAMP 3/4 x 3,,14,0,0,0,0,153.3,153.3
INV,105695,RUBBER STAMP 0.5 x 2,,5,0,0,0,0,39.75,39.75
INV,105697,PAPER TOWEL DISPENSER,,1,0,0,0,45.71,45.71,0
INV,105699,"WORK TABLE 30"" x 72"" 18-Gauge 304 Stainless Steel Commercial Work Table with Galvanized Legs and Undershelf",,1,0,0,0,164.99,164.99,0
INV,105701,"POLY BAG SEALER 12"" Impulse",,2,0,0,0,224,224,0
INV,105702,"POLY BAG SEALER 16"" Impulse ",,1,0,0,0,159,159,0
INV,105703,KLEENEX (10 boxes),,1,0,0,0,0,13.99,16.99
INV,105704,TOILET PAPER (30 rolls),,2,0,0,0,0,33.98,0
INV,105705,DISPENSER PAPER TOWELS (16 packs),,2,0,0,0,0,51.98,51.98
INV,105706,GLOVES (Med),,1004,0,0,0,0,122.86,20069.96
INV,105707,GLOVES (large),,2,0,0,0,0,39.98,39.98
INV,105708,DIXIE PLATES (285),,1,0,0,0,0,18.49,0
INV,105710,HAND SOAP (2 pack),,1,0,0,0,0,5.99,5.99
INV,105711,CUPS (200),,2,0,0,0,0,17.98,17.98
INV,105712,GARBAGE BAGS (50 Gallon),,3,0,0,0,0,59.97,59.97
INV,105713,SPOONS,,1,0,0,0,0,10.79,10.79
INV,105714,CLOROX BLEACH,,1,0,0,0,0,10.99,0
INV,105716,WIRELESS MOUSE,,1,0,0,0,0,24.99,24.99
INV,105727,PACKING FOAM 21X43,,0.0001,0,0,0,0,0,0
INV,105728,SANITARY NAPKIN RECEPTACLE BAGS (500/case),,1,0,0,0,0,16.99,16.99
INV,105729,WALL-MOUNT SANITARY NAPKIN RECEPTACLE,,2,0,0,0,0,25.98,0
INV,105731,"CLOCK: 13"" JUMBO DIGITAL BATTERY OPERATED LCD DISPLAY BY TXL",,3,0,0,0,135,135,0
INV,105732,"WORK TABLE: 30"" x 72"" 16-Gauge 304 Stainless Steel Commercial Work Table with Undershelf Regency",,1,0,0,0,316.99,316.99,0
INV,105733,HAND SOAP: Softsoap Hand Soap with Aloe 7.5 oz. (126012),,1,0,0,0,1.99,1.99,0
INV,105735,SAFETY GLASSES ( 4/pack) 3M Virtua ,,1,0,0,0,19.97,19.97,0
INV,105738,BACK SUPPORT VEST  Extra Large Polyester Hook-n-loop Back Support AWP,,1,0,0,0,14.98,14.98,0
INV,105750,"Chukka Boots (Mauss Brown, Size 9) San Polos Men's, Model 2926",,1,0,0,0,31.51,0.124444,65
INV,105760,"CAPSULE FILLING MACHINE, 400 Holes, Size #0, With Tamper Tool",,2,0,0,0,306,306,0
INV,105764,REFILL INK Black by BCH (16.9 oz),,1,0,0,0,15.99,15.99,0
INV,105765,Yellow Plastic Pail Opener QPD,,1,0,0,0,1.66,1.042877,6.75
INV,105766,"WHOLE NUTMEG (8 OZ) SHAKER, REGAL SPICE",,8,0,0,0,33.44,33.44,0
INV,105767,GARLIC POWDER (25 LBS) REGAL BULK,,3,0,0,0,172.26,172.26,0
INV,105770,COCONUT OIL LOUANA BAG IN BOX RBD (35 LBS),,0.02902,0,0,0,1.114368,1.114369,0
INV,105771,CLOROX WIPES,,2,0,0,0,0,25.98,28.98
INV,105772,ARROWHEAD WATER,,1,0,0,0,0,4.99,4.99
INV,105773,MOP REFILL (2 PACK),,1,0,0,0,0,14.97,0
INV,105774,"LABEL 3""X 2"" Weatherproof Polyester Laser(10/sheet)",,65.0008,0,0,0,32.4679,32.4679,0
INV,105775,CREAM OF TARTAR SHAKER (16 oz)  REGAL ,,1,0,0,0,4.91,4.91,0
INV,105777,SHRINK BAND 90x40 (250/case),,3820,0,0,0,51.188,51.196489,0
INV,105781,CAPSULES CLEAR GELATIN (size 0),,1340550,0,0,0,5228.145,5228.145,0
INV,105782,"CLEAR BAG 4: 8 oz Stand Up, Clear, Poly Zip (1,000/case)",,97,0,0,0,18.43,18.43,0
INV,105783,"CLEAR BAG 5: 12 oz Stand Up, Clear, Poly Zip (1,000/case)",,450,0,0,0,96.75,96.75,0
INV,105784,"CLEAR BAG 6: 16 oz Stand Up, Clear, Poly Zip (1,000/case)",,1100,0,0,0,275,275,0
INV,105785,"CLEAR BAG 6.5: 24 oz Stand Up, Clear, Poly Zip (1,000/case)",,425,0,0,0,136,136,0
INV,105786,"CLEAR BAG 7: 2 lb Stand Up, Clear, Poly Zip (1,000/case)",,200,0,0,0,76,76,0
INV,105787,RUBBER STAMP 2 X 2 ,,2,0,0,0,29.9,29.9,0
INV,105792,DIXIE BOWLS ,,1,0,0,0,0,10.79,10.79
INV,105793,MICROFIBER TOWELS,,1,0,0,0,0,15.99,0
INV,105794,SHARPIES (25CT),,2,0,0,0,0,32.94,0
INV,105795,DUST MOP (LARGE),,2,0,0,0,0,23.94,0
INV,105796,DUST PAN,,1,0,0,0,0,14.97,0
INV,105797,PUSH BROOM (LIBMAN),,1,0,0,0,0,7.97,0
INV,105804,FILTER MASK (100/box),,2000,0,0,0,160,160,160
INV,105805,"CLEAR BAG 1: 1 oz Stand Up, Clear, Poly Zip (2,000/case)",,975,0,0,0,87.75,87.75,87.75
INV,105806,"CLEAR BAG 2: 2 oz Stand Up, Clear, Poly Zip (2,000/case)",,825,0,0,0,86.625,86.625,86.625
INV,105807,"CLEAR BAG 3: 4 oz Stand Up, Clear, Poly Zip (1,000/case)",,328,0,0,0,47.56,47.56,47.56
INV,105808,"CLEAR BAG 8: 5 lb Stand Up, Clear, Poly Zip (500/case)",,487,0,0,0,272.72,272.72,272.72
INV,105812,CINNAMON STICKS (3 LBS),,1.339767,0,0,0,20.994149,20.073341,0
INV,105813,MALTODEXTRIN DE 10-15 NON-GMO (55.1156 LBS),,40,0,0,0,1180,1180,0
INV,105814,STRETCH FILM DISPENSER SET/Hand Saver Pallet Wrap (2/pack),,3,0,0,0,12.06,12.06,12.06
INV,105815,L-ARGININE BASE POWDER (55.1156 LBS),,1.454,0,0,0,476.85384,472.08472,476.85384
INV,105816,MORINGA EXTRACT POWDER (55 LBS),,2.70776,0,0,0,1066.74913,1053.49,1066.74913
INV,105817,DESK TRAYS Eldon Recycled Stackable Side -Loading Letter-Size (6-tier),,5,0,0,0,108.95,108.95,108.95
INV,105820,"Progesterone Cream (Bioidentical) 4oz Pump of 2000mg USP Bio-Identical Progesterone. Paraben-Free, Soy-Free & Non-GMO. May Support PCOS, Menopause, TTC",,2,0,0,0,37.9,37.9,0
INV,105821,FIR NEEDLE ESSENTIAL OIL (2 oz),,1,0,0,0,0,11.61,0
INV,105825,HYALURONIC ACID (2.20 LBS),,6.5795,0,0,0,1328.79582,1328.79582,0
INV,105826,ALFALFA POWDER (11.0231 LBS),,1,0,0,0,136.96,136.96,0
INV,105827,BARLEY GRASS (11.0231 LBS),,5,0,0,0,629.8,629.8,0
INV,105828,SPIRULINA (55.1156 LBS),,1,0,0,0,261.96,261.96,0
INV,105831,WHEAT GRASS (55.1156 LBS),,0.963246,0,0,0,290.861762,290.861762,0
INV,105832,BITTER MELON EXTRACT (55.1156 LBS),,1,0,0,0,378.96,378.96,0
INV,105833,CREATINE MONOHYDRATE (55.1156 LBS),,1,0,0,0,186.96,186.96,0
INV,105835,ESSENTIAL OIL: WILD ORANGE (? ML),,545.5674,0,0,0,0,0,0
INV,105836,RAINBOW NON PAREILS (10 LBS),,0.85,0,0,0,13.923,13.923,0
INV,105837,PEPPERMINT KRUNCH CANDY (10 LBS),,9,0,0,0,283.05,283.05,0
INV,105838,RAINBOW SPRINKLES (25 LBS),,13.8,0,0,0,404.754,404.75,0
INV,105839,CHRISTMAS SPRINKLES (10 LBS),,13.2,0,0,0,225.72,225.72,0
INV,105841,"48"" HEAVY DUTY ANGLE BROOM",,1,0,0,0,10.99,10.99,0
INV,105842,"30""  BLACK UNFLAGGED LOBBY BROOM AND DUSTPAN",,1,0,0,0,19.99,19.99,0
INV,105843,36 QT. YELLOW MOP BUCKET,,1,0,0,0,28.99,28.99,0
INV,105844,MICROFIBER DUST MOP ,,2,0,0,0,66.98,66.98,0
INV,105845,20 LB SCALE,,12,0,0,0,256.68,256.68,0
INV,105846,20 QT. STAINLESS STEEL POT WITH COVER,,1,0,0,0,46.99,46.99,0
INV,105847,MOBILE ALUMINUM RACK,,3,0,0,0,416.97,416.97,0
INV,105848,"30"" X 72"" STAINLESS STEEL TABLE",,49,0,0,0,7786.59,7786.59,0
INV,105849,"30"" X 30"" STAINLESS STEEL TABLE",,2,0,0,0,604.72,604.72,0
INV,105850,85 OZ SCOOP ,,2,0,0,0,14.58,14.58,0
INV,105851,12 OZ SCOOP,,12,0,0,0,19.56,19.56,0
INV,105852,38 OZ SCOOP,,12,0,0,0,43.2,43.2,0
INV,105853,CACTUS MAT,,300,0,0,0,1257,1257,0
INV,105854,3 STEP FOLDING STEP STOOL ,,2,0,0,0,159.98,159.98,0
INV,105856,"LABEL 3.75"" x 1.4375"" Clear Laser ",,500,0,0,0,219.95,219.95,219.95
INV,105857,"LABEL 4"" X 1.4375"" White Gloss for Laser",,250,0,0,0,72.95,72.95,0
INV,105858,WHITE DISPOSABLE HAIR CAP,,20,0,0,0,44,44,0
INV,105859,"SQUARE PALM LEAF PLATE 10"" ECOCHOICE TREEVIVE (100/CASE)",,35,0,0,0,878.85,878.85,0
INV,105861,NITRILE  GLOVES (LARGE),,32,0,0,0,1231.36,1231.36,1231.36
INV,105862,3 BOX WALL MOUNT GLOVE DISPENSER,,36,0,0,0,287.28,287.28,0
INV,105863,"7"" COMPOSTABLE SUGARCANE/BAGASSE PLATE",,3,0,0,0,130.53,130.53,0
INV,105864,"9"" COMPOSTABLE SUGARCANE/BAGASSE PLATE",,3,0,0,0,112.98,112.98,0
INV,105865,NITRILE GLOVES (SMALL) (1000/box),,4,0,0,0,153.92,153.92,0
INV,105866,NITRILE GLOVES (MEDIUM) ,,32,0,0,0,1231.36,1231.36,0
INV,105867,FRENCH COFFEE PRESS,,24,0,0,0,161.28,161.28,0
INV,105870,EDTA (5 LBS) Temporary Replacement (ETA ??),,0.069,0,0,0,2.98011,3.104353,0
INV,105872,"LABEL 2.375"" x 3"" Weatherproof Polyester Laser ",,89.4445,0,0,0,44.677528,44.677528,41.14447
INV,105887,"OUTSIDE RUG: Guardian Clean Step Scraper Outdoor Floor Mat, Natural Rubber, 3'x5', Black, Ideal for any outside entryway, Scrapes Shoes Clean of Dirt and Grime",,1,0,0,0,28.41,28.41,0
INV,105890,"INSIDE RUG: Cactus Mat 1485M-L34 3' x 4' Charcoal Needle Rib Carpet Mat - 3/8"" Thick",,1,0,0,0,16.49,16.49,0
INV,105891,ASHWAGANDHA EXTRACT POWDER (25 kg),,1,0,0,0,381.96,381.96,0
INV,105892,BEET ROOT POWDER (20 KG),,1,0,0,0,144.96,144.96,0
INV,105893,MACA ROOT EXTRACT POWDER (25 KG),,1,0,0,0,324.96,324.96,0
INV,105894,GRAPE SEED EXTRACT POWDER ( 25 KG),,1,0,0,0,611.96,611.96,0
INV,105895,PINE BARK EXTRACT POWDER (25 KG),,1,0,0,0,583.96,583.96,0
INV,105896,RED YEAST RICE EXTRACT POWDER (25 KG),,1,0,0,0,336.96,336.96,0
INV,105897,CHASTEBERRY EXTRACT POWDER (25 KG),,1,0,0,0,424.96,424.96,0
INV,105898,DANDELION ROOT EXTRACT POWDER (25 KG),,1,0,0,0,353.96,353.96,0
INV,105899,MILK THISTLE EXTRACT POWDER (25 KG),,1,0,0,0,881.96,881.96,0
INV,105900,ST JOHN'S WORT EXTRACT (25 KG),,1,0,0,0,755.96,755.96,0
INV,105901,VALERIAN ROOT EXTRACT POWDER (25 KG),,0.93884,0,0,0,358.599326,358.599326,0
INV,105902,METHYLSULFONYLMETHANE (MSM) POWDER  (25 KG),,2,0,0,0,247.42,247.42,0
INV,105903,BIOTIN 1% (VITAMIN B7) POWDER (25 KG),,1,0,0,0,496.96,496.96,0
INV,105904,GRAPEFRUIT SEED EXTRACT POWDER (25 KG),,1,0,0,0,353.96,353.96,0
INV,105905,PAPAYA FRUIT EXTRACT POWDER (25 KG),,1,0,0,0,381.96,381.96,0
INV,105906,BAMBOO EXTRACT POWDER (25 KG),,1,0,0,0,482.96,482.96,0
INV,105907,CORDYCEPS POWDER (25 KG),,1,0,0,0,454.96,454.96,0
INV,105908,FO-TI EXTRACT POWDER (25 KG),,1,0,0,0,396.96,396.96,0
INV,105909,COENZYME Q10 (COQ10) (1KG),,1,0,0,0,255.96,255.96,0
INV,105910,MAGNESIUM OXIDE POWDER (25 KG),,1,0,0,0,195.96,195.96,0
INV,105911,KAVA KAVA EXTRACT POWDER (25 KG),,1,0,0,0,755.96,755.96,0
INV,105912,BILBERRY EXTRACT POWDER (25 KG),,1,0,0,0,381.96,381.96,0
INV,105914,PORTLAND CEMENT TYPE I/II (94 LB),,7.29792,0,0,0,88.669728,0,0
INV,105918,SYRINGE (60 ML) (4/pack),,3,0,0,0,29.97,29.97,0
INV,105919,SYRINGE (20 ML) (4/pack),,3,0,0,0,20.97,20.97,0
INV,105921,"AMBER GLASS BOTTLE 5 ML, 18-din neck finish",,181,0,0,0,10.7695,10.764364,0
INV,105922,"AMBER GLASS 15 ML, 18-DIN ",,138,0,0,0,8.7768,8.773318,0
INV,105923,CONSUMER COMMODITY ORM-D STICKERS,,1,0,0,0,8.78,8.78,0
INV,105924,ARBORVITAE ,,82.798,0,0,0,0,0,0
INV,105925,BERGAMOT ,,73.5674,0,0,0,0,0,0
INV,105926,CAMPHOR ,,128.7837,0,0,0,0,0,0
INV,105927,CARDAMOM ,,109.27,0,0,0,0,0,0
INV,105928,CASSIA,,96,0,0,0,0,0,0
INV,105929,CEDARWOOD,,32.02195,0,0,0,0,0,0
INV,105930,CINNAMON LEAF,,320,0,0,0,0,0,0
INV,105931,CLARY SAGE,,0.00186,0,0,0,0,0,0
INV,105932,CLOVE,,236.4953,0,0,0,0,0,0
INV,105933,CORIANDER,,160.74546,0,0,0,0,0,0
INV,105934,CYPRESS,,104.7837,0,0,0,0,0,0
INV,105935,EUCALYPTUS,,70.40878,0,0,0,0,0,0
INV,105936,FENNEL,,104,0,0,0,0,0,0
INV,105937,FRANKINCENSE,,236.10345,0,0,0,0,0,0
INV,105938,GERANIUM,,112,0,0,0,0,0,0
INV,105939,GINGER,,233.5674,0,0,0,0,0,0
